game_id,Week,Day,Date,Year,Month,Day,Time,Winner/tie,Loser/tie,PtsW,PtsL,YdsW,TOW,YdsL,TOL,loser_is_home,start_latlong,end_latlong,start_lat,start_long,end_lat,end_long,Home,Away,Stadium,Dome,Grass,HOME_day_since_last_game,AWAY_day_since_last_game,Distance
2020_01_CLE_BAL,1,Sun,44087,2020,September,13,1:00PM,Baltimore Ravens,Cleveland Browns,38,6,381,1,306,3,FALSE,"41.506035,-81.700058","39.397151,-76.835177",41.506035,-81.700058,39.397151,-76.835177,Baltimore Ravens,Cleveland Browns,M&T Bank Stadium,No,Bermuda,0,0,294.3038584
2020_01_IND_JAX,1,Sun,44087,2020,September,13,1:00PM,Jacksonville Jaguars,Indianapolis Colts,27,20,241,0,445,2,FALSE,"39.725523,-86.269762","30.323721,-81.635996",39.725523,-86.269762,30.323721,-81.635996,Jacksonville Jaguars,Indianapolis Colts,TIAA Bank Field,No,Bermuda Grass,0,0,700.2338187
2020_01_GB_MIN,1,Sun,44087,2020,September,13,1:00PM,Green Bay Packers,Minnesota Vikings,43,34,522,0,382,1,TRUE,"44.501135,-88.062284","44.974552,-93.25975",44.501135,-88.062284,44.974552,-93.25975,Minnesota Vikings,Green Bay Packers,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),0,0,257.1311809
2020_01_MIA_NE,1,Sun,44087,2020,September,13,1:00PM,New England Patriots,Miami Dolphins,21,11,357,1,269,3,FALSE,"25.957866,-80.23877","42.090936,-71.264362",25.957866,-80.23877,42.090936,-71.264362,New England Patriots,Miami Dolphins,Gillette Stadium,No,FieldTurf CORE,0,0,1225.690035
2020_01_PHI_WAS,1,Sun,44087,2020,September,13,1:00PM,Washington Football Team,Philadelphia Eagles,27,17,239,0,265,3,FALSE,"39.907366,-75.178274","39.026703,-77.444067",39.907366,-75.178274,39.026703,-77.444067,Washington Football Team,Philadelphia Eagles,FedExField,No,Bermuda Grass,0,0,135.3033337
2020_01_LAC_CIN,1,Sun,44087,2020,September,13,4:05PM,Los Angeles Chargers,Cincinnati Bengals,16,13,362,0,295,2,TRUE,"33.864219,-118.260995","39.096375,-84.516402",33.864219,-118.260995,39.096375,-84.516402,Cincinnati Bengals,Los Angeles Chargers,Paul Brown Stadium,No,UBU Speed Series S5-M Synthetic Turf,0,0,1897.920843
2020_01_ARI_SEA,1,Sun,44087,2020,September,13,4:25PM,Arizona Cardinals,San Francisco 49ers,24,20,404,1,366,0,TRUE,"33.5276,-112.2626","37.40289,-121.96784",33.5276,-112.2626,37.40289,-121.96784,San Francisco 49ers,Arizona Cardinals,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,0,0,607.8253008
2020_01_TB_NO,1,Sun,44087,2020,September,13,4:25PM,New Orleans Saints,Tampa Bay Buccaneers,34,23,271,0,310,3,FALSE,"27.979836,-82.49501","29.951439,-90.081970",27.979836,-82.49501,29.951439,-90.08197,New Orleans Saints,Tampa Bay Buccaneers,Mercedes-Benz Superdome,Closed,FieldTurf Revolution 360,0,0,478.3212915
2020_01_DAL_LV,1,Sun,44087,2020,September,13,8:20PM,Los Angeles Rams,Dallas Cowboys,20,17,422,1,380,0,FALSE,"32.904895,-97.035901","33.864219,-118.260995",32.904895,-97.035901,33.864219,-118.260995,Los Angeles Rams,Dallas Cowboys,SoFi Stadium,Closed,Hellas Matrix Turf,0,0,1224.155203
2020_01_PIT_NYG,1,Mon,44088,2020,September,14,7:15PM,Pittsburgh Steelers,New York Giants,26,16,349,1,291,2,TRUE,"40.446739,-80.015837","40.813677,-74.082884",40.446739,-80.015837,40.813677,-74.082884,New York Giants,Pittsburgh Steelers,MetLife Stadium,No,UBU Sports Speed Series S5-M,0,0,312.0762195
2020_01_TEN_DEN,1,Mon,44088,2020,September,14,10:10PM,Tennessee Titans,Denver Broncos,16,14,377,0,323,1,TRUE,"36.199207,-86.80447","39.579126,-104.830049",36.199207,-86.80447,39.579126,-104.830049,Denver Broncos,Tennessee Titans,Empower Field at Mile High,No,Kentucky Bluegrass,0,0,1008.380933
2020_02_CIN_CLE,2,Thu,44091,2020,September,17,8:20PM,Cleveland Browns,Cincinnati Bengals,35,30,434,1,353,1,FALSE,"39.096375,-84.516402","41.506035,-81.700058",39.096375,-84.516402,41.506035,-81.700058,Cleveland Browns,Cincinnati Bengals,First Energy Stadium,No,Kentucky Bluegrass,4,4,223.0054308
2020_02_ATL_DAL,2,Sun,44094,2020,September,20,1:00PM,Dallas Cowboys,Atlanta Falcons,40,39,570,3,380,0,FALSE,"33.755141,-84.401023","32.904895,-97.035901",33.755141,-84.401023,32.904895,-97.035901,Dallas Cowboys,Atlanta Falcons,AT&T Stadium,Retractable,Hellas Matrix Turf,7,7,731.2968499
2020_02_BUF_MIA,2,Sun,44094,2020,September,20,1:00PM,Buffalo Bills,Miami Dolphins,31,28,523,1,410,0,TRUE,"42.773773,-78.787460","25.957866,-80.23877",42.773773,-78.78746,25.957866,-80.23877,Miami Dolphins,Buffalo Bills,Hard Rock Stadium,No,Bermuda Grass,7,7,1164.760209
2020_02_CAR_TB,2,Sun,44094,2020,September,20,1:00PM,Tampa Bay Buccaneers,Carolina Panthers,31,17,339,2,427,4,FALSE,"35.225647,-80.851339","27.979836,-82.49501",35.225647,-80.851339,27.979836,-82.49501,Tampa Bay Buccaneers,Carolina Panthers,Raymond James Stadium,No,Bermuda Grass,7,7,509.8689085
2020_02_NYG_CHI,2,Sun,44094,2020,September,20,1:00PM,Chicago Bears,New York Giants,17,13,304,2,295,2,FALSE,"40.813677,-74.082884","42.256007,-87.895355",40.813677,-74.082884,42.256007,-87.895355,Chicago Bears,New York Giants,Soldier Field,No,Kentucky Bluegrass,7,6,720.4798445
2020_02_MIN_IND,2,Sun,44094,2020,September,20,1:00PM,Indianapolis Colts,Minnesota Vikings,28,11,354,1,175,3,FALSE,"44.974552,-93.25975","39.725523,-86.269762",44.974552,-93.25975,39.725523,-86.269762,Indianapolis Colts,Minnesota Vikings,Lucas Oil Stadium,Retractable,Shaw Sports Momentum Pro,7,7,508.4750649
2020_02_DEN_PIT,2,Sun,44094,2020,September,20,1:00PM,Pittsburgh Steelers,Denver Broncos,26,21,410,2,319,2,FALSE,"39.579126,-104.830049","40.446739,-80.015837",39.579126,-104.830049,40.446739,-80.015837,Pittsburgh Steelers,Denver Broncos,Heinz Field,No,Kentucky Bluegrass,6,6,1310.178805
2020_02_DET_GB,2,Sun,44094,2020,September,20,1:00PM,Green Bay Packers,Detroit Lions,42,21,488,0,307,1,FALSE,"42.339997,-83.045509","44.501135,-88.062284",42.339997,-83.045509,44.501135,-88.062284,Green Bay Packers,Detroit Lions,Lambeau Field,No,Desso GrassMaster,7,7,292.6340725
2020_02_JAX_TEN,2,Sun,44094,2020,September,20,1:00PM,Tennessee Titans,Jacksonville Jaguars,33,30,354,0,480,2,FALSE,"30.323721,-81.635996","36.199207,-86.80447",30.323721,-81.635996,36.199207,-86.80447,Tennessee Titans,Jacksonville Jaguars,Nissan Stadium,No,Bermuda Grass,6,7,503.7540654
2020_02_SEA_NYJ,2,Sun,44094,2020,September,20,1:00PM,San Francisco 49ers,New York Jets,31,13,359,1,277,0,TRUE,"37.40289,-121.96784","40.813677,-74.082884",37.40289,-121.96784,40.813677,-74.082884,New York Jets,San Francisco 49ers,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,7,2546.147216
2020_02_LV_PHI,2,Sun,44094,2020,September,20,1:00PM,Los Angeles Rams,Philadelphia Eagles,37,19,449,1,363,3,TRUE,"33.864219,-118.260995","39.907366,-75.178274",33.864219,-118.260995,39.907366,-75.178274,Philadelphia Eagles,Los Angeles Rams, Lincoln Financial Field,No,Desso GrassMaster,7,7,2393.671463
2020_02_WAS_ARI,2,Sun,44094,2020,September,20,4:05PM,Arizona Cardinals,Washington Football Team,30,15,438,1,316,2,FALSE,"39.026703,-77.444067","33.5276,-112.2626",39.026703,-77.444067,33.5276,-112.2626,Arizona Cardinals,Washington Football Team,State Farm Stadium,Retractable,Bermuda Grass,7,7,1963.865367
2020_02_BAL_HOU,2,Sun,44094,2020,September,20,4:25PM,Baltimore Ravens,Houston Texans,33,16,407,0,304,2,TRUE,"39.397151,-76.835177","29.684873,-95.410645",39.397151,-76.835177,29.684873,-95.410645,Houston Texans,Baltimore Ravens,NRG Stadium,Retractable,Hellas Matrix Turf,10,7,1248.323777
2020_02_KC_LAC,2,Sun,44094,2020,September,20,4:25PM,Kansas City Chiefs,Los Angeles Chargers,23,20,414,0,479,1,TRUE,"39.048172,-94.483084","33.864219,-118.260995",39.048172,-94.483084,33.864219,-118.260995,Los Angeles Chargers,Kansas City Chiefs,SoFi Stadium,Closed,Hellas Matrix Turf,7,10,1364.664077
2020_02_NE_SF,2,Sun,44094,2020,September,20,8:20PM,Seattle Seahawks,New England Patriots,35,30,429,1,464,1,FALSE,"42.090936,-71.264362","47.593177,-122.331764",42.090936,-71.264362,47.593177,-122.331764,Seattle Seahawks,New England Patriots,CenturyLink Field,No,FieldTurf Revolution 360,7,7,2484.595899
2020_02_NO_LA,2,Mon,44095,2020,September,21,8:15PM,Las Vegas Raiders,New Orleans Saints,34,24,377,1,424,1,FALSE,"29.951439,-90.081970","36.088763,-115.184504",29.951439,-90.08197,36.088763,-115.184504,Las Vegas Raiders,New Orleans Saints,Allegiant Stadium,Closed,Bermuda Grass,8,8,1509.955098
2020_03_MIA_JAX,3,Thu,44098,2020,September,24,8:20PM,Miami Dolphins,Jacksonville Jaguars,31,13,294,0,318,2,TRUE,"25.957866,-80.23877","30.323721,-81.635996",25.957866,-80.23877,30.323721,-81.635996,Jacksonville Jaguars,Miami Dolphins,TIAA Bank Field,No,Bermuda Grass,4,4,313.4223618
2020_03_CHI_ATL,3,Sun,44101,2020,September,27,1:00PM,Chicago Bears,Atlanta Falcons,30,26,437,2,371,1,TRUE,"42.256007,-87.895355","33.755141,-84.401023",42.256007,-87.895355,33.755141,-84.401023,Atlanta Falcons,Chicago Bears,Mercedes-Benz Stadium,Retractable,FieldTurfCORE,7,7,617.2371895
2020_03_LV_BUF,3,Sun,44101,2020,September,27,1:00PM,Buffalo Bills,Los Angeles Rams,35,32,375,2,478,2,FALSE,"33.864219,-118.260995","42.773773,-78.787460",33.864219,-118.260995,42.773773,-78.78746,Buffalo Bills,Los Angeles Rams,Bills Stadium,No,A-Turf Titan,7,7,2204.508056
2020_03_CIN_PHI,3,Sun,44101,2020,September,27,1:00PM,Philadelphia Eagles,Cincinnati Bengals,23,23,378,2,304,0,FALSE,"39.096375,-84.516402","39.907366,-75.178274",39.096375,-84.516402,39.907366,-75.178274,Philadelphia Eagles,Cincinnati Bengals, Lincoln Financial Field,No,Desso GrassMaster,7,10,500.7494886
2020_03_WAS_CLE,3,Sun,44101,2020,September,27,1:00PM,Cleveland Browns,Washington Football Team,34,20,300,0,309,5,FALSE,"39.026703,-77.444067","41.506035,-81.700058",39.026703,-77.444067,41.506035,-81.700058,Cleveland Browns,Washington Football Team,First Energy Stadium,No,Kentucky Bluegrass,10,7,282.2382281
2020_03_HOU_PIT,3,Sun,44101,2020,September,27,1:00PM,Pittsburgh Steelers,Houston Texans,28,21,387,0,260,1,FALSE,"29.684873,-95.410645","40.446739,-80.015837",29.684873,-95.410645,40.446739,-80.015837,Pittsburgh Steelers,Houston Texans,Heinz Field,No,Kentucky Bluegrass,7,7,1141.848847
2020_03_TEN_MIN,3,Sun,44101,2020,September,27,1:00PM,Tennessee Titans,Minnesota Vikings,31,30,444,1,464,3,TRUE,"36.199207,-86.80447","44.974552,-93.25975",36.199207,-86.80447,44.974552,-93.25975,Minnesota Vikings,Tennessee Titans,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),7,7,693.9579895
2020_03_LA_NE,3,Sun,44101,2020,September,27,1:00PM,New England Patriots,Las Vegas Raiders,36,20,406,1,375,3,FALSE,"36.088763,-115.184504","42.090936,-71.264362",36.088763,-115.184504,42.090936,-71.264362,New England Patriots,Las Vegas Raiders,Gillette Stadium,No,FieldTurf CORE,7,6,2365.024704
2020_03_SEA_NYG,3,Sun,44101,2020,September,27,1:00PM,San Francisco 49ers,New York Giants,36,9,420,0,231,3,TRUE,"37.40289,-121.96784","40.813677,-74.082884",37.40289,-121.96784,40.813677,-74.082884,New York Giants,San Francisco 49ers,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,7,2546.147216
2020_03_CAR_LAC,3,Sun,44101,2020,September,27,4:05PM,Carolina Panthers,Los Angeles Chargers,21,16,302,0,436,4,TRUE,"35.225647,-80.851339","33.864219,-118.260995",35.225647,-80.851339,33.864219,-118.260995,Los Angeles Chargers,Carolina Panthers,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,2118.485529
2020_03_NYJ_IND,3,Sun,44101,2020,September,27,4:05PM,Indianapolis Colts,New York Jets,36,7,353,0,260,3,FALSE,"40.813677,-74.082884","39.725523,-86.269762",40.813677,-74.082884,39.725523,-86.269762,Indianapolis Colts,New York Jets,Lucas Oil Stadium,Retractable,Shaw Sports Momentum Pro,7,7,646.3298187
2020_03_DET_ARI,3,Sun,44101,2020,September,27,4:25PM,Detroit Lions,Arizona Cardinals,26,23,322,0,377,3,TRUE,"42.339997,-83.045509","33.5276,-112.2626",42.339997,-83.045509,33.5276,-112.2626,Arizona Cardinals,Detroit Lions,State Farm Stadium,Retractable,Bermuda Grass,7,7,1694.298375
2020_03_DAL_SF,3,Sun,44101,2020,September,27,4:25PM,Seattle Seahawks,Dallas Cowboys,38,31,412,1,522,3,FALSE,"32.904895,-97.035901","47.593177,-122.331764",32.904895,-97.035901,47.593177,-122.331764,Seattle Seahawks,Dallas Cowboys,CenturyLink Field,No,FieldTurf Revolution 360,7,7,1663.262477
2020_03_TB_DEN,3,Sun,44101,2020,September,27,4:25PM,Tampa Bay Buccaneers,Denver Broncos,28,10,353,0,226,2,TRUE,"27.979836,-82.49501","39.579126,-104.830049",27.979836,-82.49501,39.579126,-104.830049,Denver Broncos,Tampa Bay Buccaneers,Empower Field at Mile High,No,Kentucky Bluegrass,7,7,1505.941254
2020_03_GB_NO,3,Sun,44101,2020,September,27,8:20PM,Green Bay Packers,New Orleans Saints,37,30,369,0,397,1,TRUE,"44.501135,-88.062284","29.951439,-90.081970",44.501135,-88.062284,29.951439,-90.08197,New Orleans Saints,Green Bay Packers,Mercedes-Benz Superdome,Closed,FieldTurf Revolution 360,6,7,1011.31848
2020_03_KC_BAL,3,Mon,44102,2020,September,28,8:15PM,Kansas City Chiefs,Baltimore Ravens,34,20,517,1,228,1,TRUE,"39.048172,-94.483084","39.397151,-76.835177",39.048172,-94.483084,39.397151,-76.835177,Baltimore Ravens,Kansas City Chiefs,M&T Bank Stadium,No,Bermuda,8,8,943.4282505
2020_04_DEN_NYJ,4,Thu,44105,2020,October,1,8:20PM,Denver Broncos,New York Jets,37,28,359,3,321,0,TRUE,"39.579126,-104.830049","40.813677,-74.082884",39.579126,-104.830049,40.813677,-74.082884,New York Jets,Denver Broncos,MetLife Stadium,No,UBU Sports Speed Series S5-M,4,4,1616.628644
2020_04_ARI_CAR,4,Sun,44108,2020,October,4,1:00PM,Carolina Panthers,Arizona Cardinals,31,21,444,1,262,1,FALSE,"33.5276,-112.2626","35.225647,-80.851339",33.5276,-112.2626,35.225647,-80.851339,Carolina Panthers,Arizona Cardinals,Bank of America Stadium,No,FieldTurf,7,7,1787.654186
2020_04_IND_CHI,4,Sun,44108,2020,October,4,1:00PM,Indianapolis Colts,Chicago Bears,19,11,289,0,269,1,TRUE,"39.725523,-86.269762","42.256007,-87.895355",39.725523,-86.269762,42.256007,-87.895355,Chicago Bears,Indianapolis Colts,Soldier Field,No,Kentucky Bluegrass,7,7,194.2995413
2020_04_JAX_CIN,4,Sun,44108,2020,October,4,1:00PM,Cincinnati Bengals,Jacksonville Jaguars,33,25,505,1,429,1,FALSE,"30.323721,-81.635996","39.096375,-84.516402",30.323721,-81.635996,39.096375,-84.516402,Cincinnati Bengals,Jacksonville Jaguars,Paul Brown Stadium,No,UBU Speed Series S5-M Synthetic Turf,7,10,627.7190109
2020_04_CLE_DAL,4,Sun,44108,2020,October,4,1:00PM,Cleveland Browns,Dallas Cowboys,49,38,508,0,566,3,TRUE,"41.506035,-81.700058","32.904895,-97.035901",41.506035,-81.700058,32.904895,-97.035901,Dallas Cowboys,Cleveland Browns,AT&T Stadium,Retractable,Hellas Matrix Turf,7,7,1029.658291
2020_04_NO_DET,4,Sun,44108,2020,October,4,1:00PM,New Orleans Saints,Detroit Lions,35,29,392,1,281,1,TRUE,"29.951439,-90.081970","42.339997,-83.045509",29.951439,-90.08197,42.339997,-83.045509,Detroit Lions,New Orleans Saints,Ford Field,Closed,FieldTurf Classic HD,7,7,940.8372417
2020_04_MIN_HOU,4,Sun,44108,2020,October,4,1:00PM,Minnesota Vikings,Houston Texans,31,23,410,0,386,1,TRUE,"44.974552,-93.25975","29.684873,-95.410645",44.974552,-93.25975,29.684873,-95.410645,Houston Texans,Minnesota Vikings,NRG Stadium,Retractable,Hellas Matrix Turf,7,7,1062.895424
2020_04_SF_MIA,4,Sun,44108,2020,October,4,1:00PM,Seattle Seahawks,Miami Dolphins,31,23,441,1,415,2,TRUE,"47.593177,-122.331764","25.957866,-80.23877",47.593177,-122.331764,25.957866,-80.23877,Miami Dolphins,Seattle Seahawks,Hard Rock Stadium,No,Bermuda Grass,10,7,2719.710089
2020_04_BAL_WAS,4,Sun,44108,2020,October,4,1:00PM,Baltimore Ravens,Washington Football Team,31,17,350,2,343,1,TRUE,"39.397151,-76.835177","39.026703,-77.444067",39.397151,-76.835177,39.026703,-77.444067,Washington Football Team,Baltimore Ravens,FedExField,No,Bermuda Grass,7,6,41.44452172
2020_04_LAC_TB,4,Sun,44108,2020,October,4,1:00PM,Tampa Bay Buccaneers,Los Angeles Chargers,38,31,484,1,324,2,FALSE,"33.864219,-118.260995","27.979836,-82.49501",33.864219,-118.260995,27.979836,-82.49501,Tampa Bay Buccaneers,Los Angeles Chargers,Raymond James Stadium,No,Bermuda Grass,7,7,2147.490749
2020_04_NYG_LV,4,Sun,44108,2020,October,4,4:05PM,Los Angeles Rams,New York Giants,17,9,240,1,295,1,FALSE,"40.813677,-74.082884","33.864219,-118.260995",40.813677,-74.082884,33.864219,-118.260995,Los Angeles Rams,New York Giants,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,2447.368281
2020_04_BUF_LA,4,Sun,44108,2020,October,4,4:25PM,Buffalo Bills,Las Vegas Raiders,30,23,337,0,383,2,TRUE,"42.773773,-78.787460","36.088763,-115.184504",42.773773,-78.78746,36.088763,-115.184504,Las Vegas Raiders,Buffalo Bills,Allegiant Stadium,Closed,Bermuda Grass,7,7,1980.17663
2020_04_PHI_SEA,4,Sun,44108,2020,October,4,8:20PM,Philadelphia Eagles,San Francisco 49ers,25,20,267,1,417,3,TRUE,"39.907366,-75.178274","37.40289,-121.96784",39.907366,-75.178274,37.40289,-121.96784,San Francisco 49ers,Philadelphia Eagles,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,7,7,2501.569126
2020_04_NE_KC,4,Mon,44109,2020,October,5,7:05PM,Kansas City Chiefs,New England Patriots,26,10,323,1,357,4,FALSE,"42.090936,-71.264362","39.048172,-94.483084",42.090936,-71.264362,39.048172,-94.483084,Kansas City Chiefs,New England Patriots,Arrowhead Stadium,No,Bermuda Grass,7,8,1232.66494
2020_04_ATL_GB,4,Mon,44109,2020,October,5,8:15PM,Green Bay Packers,Atlanta Falcons,30,16,403,0,327,0,FALSE,"33.755141,-84.401023","44.501135,-88.062284",33.755141,-84.401023,44.501135,-88.062284,Green Bay Packers,Atlanta Falcons,Lambeau Field,No,Desso GrassMaster,8,8,767.7479769
2020_05_TB_CHI,5,Thu,44112,2020,October,8,8:20PM,Chicago Bears,Tampa Bay Buccaneers,20,19,243,1,339,1,FALSE,"27.979836,-82.49501","42.256007,-87.895355",27.979836,-82.49501,42.256007,-87.895355,Chicago Bears,Tampa Bay Buccaneers,Soldier Field,No,Kentucky Bluegrass,4,4,1031.934172
2020_05_CAR_ATL,5,Sun,44115,2020,October,11,1:00PM,Carolina Panthers,Atlanta Falcons,23,16,437,0,373,1,TRUE,"35.225647,-80.851339","33.755141,-84.401023",35.225647,-80.851339,33.755141,-84.401023,Atlanta Falcons,Carolina Panthers,Mercedes-Benz Stadium,Retractable,FieldTurfCORE,6,7,226.2237428
2020_05_CIN_BAL,5,Sun,44115,2020,October,11,1:00PM,Baltimore Ravens,Cincinnati Bengals,27,3,332,1,205,3,FALSE,"39.096375,-84.516402","39.397151,-76.835177",39.096375,-84.516402,39.397151,-76.835177,Baltimore Ravens,Cincinnati Bengals,M&T Bank Stadium,No,Bermuda,7,7,411.4060447
2020_05_ARI_NYJ,5,Sun,44115,2020,October,11,1:00PM,Arizona Cardinals,New York Jets,30,10,496,1,285,0,TRUE,"33.5276,-112.2626","40.813677,-74.082884",33.5276,-112.2626,40.813677,-74.082884,New York Jets,Arizona Cardinals,MetLife Stadium,No,UBU Sports Speed Series S5-M,10,7,2143.507815
2020_05_JAX_HOU,5,Sun,44115,2020,October,11,1:00PM,Houston Texans,Jacksonville Jaguars,30,14,486,2,364,2,FALSE,"30.323721,-81.635996","29.684873,-95.410645",30.323721,-81.635996,29.684873,-95.410645,Houston Texans,Jacksonville Jaguars,NRG Stadium,Retractable,Hellas Matrix Turf,7,7,824.8667428
2020_05_LA_KC,5,Sun,44115,2020,October,11,1:00PM,Las Vegas Raiders,Kansas City Chiefs,40,32,490,1,413,1,TRUE,"36.088763,-115.184504","39.048172,-94.483084",36.088763,-115.184504,39.048172,-94.483084,Kansas City Chiefs,Las Vegas Raiders,Arrowhead Stadium,No,Bermuda Grass,6,7,1149.388821
2020_05_PHI_PIT,5,Sun,44115,2020,October,11,1:00PM,Pittsburgh Steelers,Philadelphia Eagles,38,29,367,1,336,2,FALSE,"39.907366,-75.178274","40.446739,-80.015837",39.907366,-75.178274,40.446739,-80.015837,Pittsburgh Steelers,Philadelphia Eagles,Heinz Field,No,Kentucky Bluegrass,14,7,258.0506628
2020_05_LV_WAS,5,Sun,44115,2020,October,11,1:00PM,Los Angeles Rams,Washington Football Team,30,10,429,1,108,0,TRUE,"33.864219,-118.260995","39.026703,-77.444067",33.864219,-118.260995,39.026703,-77.444067,Washington Football Team,Los Angeles Rams,FedExField,No,Bermuda Grass,7,7,2277.215165
2020_05_MIA_SEA,5,Sun,44115,2020,October,11,4:05PM,Miami Dolphins,San Francisco 49ers,43,17,436,0,259,3,TRUE,"25.957866,-80.23877","37.40289,-121.96784",25.957866,-80.23877,37.40289,-121.96784,San Francisco 49ers,Miami Dolphins,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,7,7,2554.63036
2020_05_IND_CLE,5,Sun,44115,2020,October,11,4:25PM,Cleveland Browns,Indianapolis Colts,32,23,385,2,308,2,FALSE,"39.725523,-86.269762","41.506035,-81.700058",39.725523,-86.269762,41.506035,-81.700058,Cleveland Browns,Indianapolis Colts,First Energy Stadium,No,Kentucky Bluegrass,7,7,269.3501901
2020_05_NYG_DAL,5,Sun,44115,2020,October,11,4:25PM,Dallas Cowboys,New York Giants,37,34,402,2,300,1,FALSE,"40.813677,-74.082884","32.904895,-97.035901",40.813677,-74.082884,32.904895,-97.035901,Dallas Cowboys,New York Giants,AT&T Stadium,Retractable,Hellas Matrix Turf,7,7,1376.227501
2020_05_MIN_SF,5,Sun,44115,2020,October,11,8:20PM,Seattle Seahawks,Minnesota Vikings,27,26,314,1,449,2,FALSE,"44.974552,-93.25975","47.593177,-122.331764",44.974552,-93.25975,47.593177,-122.331764,Seattle Seahawks,Minnesota Vikings,CenturyLink Field,No,FieldTurf Revolution 360,7,7,1391.602503
2020_05_LAC_NO,5,Mon,44116,2020,October,12,8:15PM,New Orleans Saints,Los Angeles Chargers,30,27,408,1,350,0,FALSE,"33.864219,-118.260995","29.951439,-90.081970",33.864219,-118.260995,29.951439,-90.08197,New Orleans Saints,Los Angeles Chargers,Mercedes-Benz Superdome,Closed,FieldTurf Revolution 360,8,8,1669.396393
2020_05_BUF_TEN,5,Tue,44117,2020,October,13,7:00PM,Tennessee Titans,Buffalo Bills,42,16,334,0,370,3,FALSE,"42.773773,-78.787460","36.199207,-86.80447",42.773773,-78.78746,36.199207,-86.80447,Tennessee Titans,Buffalo Bills,Nissan Stadium,No,Bermuda Grass,16,9,623.2007264
