Date,year,Month,Day,Full_team_name,Team,Player,first_name,last_name,Notes,abbr,id,position,status
12/18/20,2020,December,18,Minnesota Vikings,Vikings,Eric Kendricks,Eric,Kendricks,calf injury (out),MIN,Eric-Kendricks-MIN-2020,LB,Active
12/18/20,2020,December,18,Minnesota Vikings,Vikings,Kyle Rudolph,Kyle,Rudolph,foot injury (out),MIN,Kyle-Rudolph-MIN-2020,TE,R/Injured
12/18/20,2020,December,18,Washington Football Team,Washington,Alex Smith,Alex,Smith,calf injury (out),WAS,Alex-Smith-WAS-2020,QB,Active
12/18/20,2020,December,18,Washington Football Team,Washington,Kevin Pierre-Louis,Kevin,Pierre-Louis,ankle injury (out),WAS,Kevin-Pierre-Louis-WAS-2020,LB,Active
12/19/20,2020,December,19,Cincinnati Bengals,Bengals,Brandon Allen,Brandon,Allen,knee injury (out),CIN,Brandon-Allen-CIN-2020,QB,Active
12/19/20,2020,December,19,Cincinnati Bengals,Bengals,Logan Wilson,Logan,Wilson,ankle injury (out),CIN,Logan-Wilson-CIN-2020,LB,Active
12/19/20,2020,December,19,Buffalo Bills,Bills,Jaquan Johnson,Jaquan,Johnson,ankle injury (out),BUF,Jaquan-Johnson-BUF-2020,DB,Active
12/19/20,2020,December,19,Pittsburgh Steelers,Steelers,Kevin Dotson,Kevin,Dotson,shoulder injury (out),PIT,Kevin-Dotson-PIT-2020,OL,Active
12/19/20,2020,December,19,Washington Football Team,Washington,Cole Holcomb,Cole,Holcomb,concussion (out),WAS,Cole-Holcomb-WAS-2020,LB,Active
12/24/20,2020,December,24,New Orleans Saints,Saints,Marcus Williams,Marcus,Williams,ankle injury (out),NO,Marcus-Williams-NO-2020,DB,Active
12/24/20,2020,December,24,New Orleans Saints,Saints,Nick Easton,Nick,Easton,concussion (out),NO,Nick-Easton-NO-2020,OL,R/Injured
12/24/20,2020,December,24,Minnesota Vikings,Vikings,Alexander Mattison,Alexander,Mattison,concussion (out),MIN,Alexander-Mattison-MIN-2020,RB,Active
12/24/20,2020,December,24,Minnesota Vikings,Vikings,Eric Kendricks,Eric,Kendricks,calf injury (out),MIN,Eric-Kendricks-MIN-2020,LB,Active
12/24/20,2020,December,24,Minnesota Vikings,Vikings,Jalyn Holmes,Jalyn,Holmes,groin injury (out),MIN,Jalyn-Holmes-MIN-2020,DL,Active
12/24/20,2020,December,24,Minnesota Vikings,Vikings,Kyle Rudolph,Kyle,Rudolph,foot injury (out),MIN,Kyle-Rudolph-MIN-2020,TE,R/Injured
12/24/20,2020,December,24,Minnesota Vikings,Vikings,Troy Dye,Troy,Dye,concussion (out),MIN,Troy-Dye-MIN-2020,LB,Active
12/25/20,2020,December,25,San Francisco 49ers,49ers,Deebo Samuel,Deebo,Samuel,hamstring injury (out),SF,Deebo-Samuel-SF-2020,WR,Active
12/25/20,2020,December,25,San Francisco 49ers,49ers,Jimmie Ward,Jimmie,Ward,concussion (out),SF,Jimmie-Ward-SF-2020,DB,Active
12/25/20,2020,December,25,San Francisco 49ers,49ers,Richard Sherman,Richard,Sherman,calf injury (out),SF,Richard-Sherman-SF-2020,DB,Active
12/25/20,2020,December,25,Chicago Bears,Bears,Buster Skrine,Buster,Skrine,concussion (out),CHI,Buster-Skrine-CHI-2020,DB,Active
12/25/20,2020,December,25,Chicago Bears,Bears,Jaylon Johnson,Jaylon,Johnson,shoulder injury (out),CHI,Jaylon-Johnson-CHI-2020,DB,Active
12/25/20,2020,December,25,Cincinnati Bengals,Bengals,B.J. Finney,B.J.,Finney,abdominal injury (out),CIN,B.J.-Finney-CIN-2020,OL,R/NFIN
12/25/20,2020,December,25,Cincinnati Bengals,Bengals,Jordan Evans,Jordan,Evans,hamstring injury (out),CIN,Jordan-Evans-CIN-2020,LB,Active
12/25/20,2020,December,25,Cincinnati Bengals,Bengals,Logan Wilson,Logan,Wilson,ankle injury (out),CIN,Logan-Wilson-CIN-2020,LB,Active
12/25/20,2020,December,25,Cincinnati Bengals,Bengals,Tyler Boyd,Tyler,Boyd,concussion (out),CIN,Tyler-Boyd-CIN-2020,WR,Active
12/25/20,2020,December,25,Denver Broncos,Broncos,Phillip Lindsay,Phillip,Lindsay,hip injury (out),DEN,Phillip-Lindsay-DEN-2020,RB,R/Injured
12/25/20,2020,December,25,Cleveland Browns,Browns,Wyatt Teller,Wyatt,Teller,ankle injury (out),CLE,Wyatt-Teller-CLE-2020,OL,Active
12/25/20,2020,December,25,Los Angeles Chargers,Chargers,Joey Bosa,Joey,Bosa,shin injury (out),LAC,Joey-Bosa-LAC-2020,DL,Active
12/25/20,2020,December,25,Los Angeles Chargers,Chargers,Uchenna Nwosu,Uchenna,Nwosu,knee injury (out),LAC,Uchenna-Nwosu-LAC-2020,DL,R/Injured
12/25/20,2020,December,25,Kansas City Chiefs,Chiefs,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,ankle injury (out),KC,Clyde-Edwards-Helaire-KC-2020,RB,Active
12/25/20,2020,December,25,Kansas City Chiefs,Chiefs,Damien Wilson,Damien,Wilson,knee injury (out),KC,Damien-Wilson-KC-2020,LB,Active
12/25/20,2020,December,25,Indianapolis Colts,Colts,Marcus Johnson,Marcus,Johnson,quadriceps injury (out),TEN,Marcus-Johnson-TEN-2020,WR,PS; Vet
12/25/20,2020,December,25,Dallas Cowboys,Cowboys,Antwaun Woods,Antwaun,Woods,ankle injury (out),DAL,Antwaun-Woods-DAL-2020,DL,R/Injured
12/25/20,2020,December,25,Dallas Cowboys,Cowboys,Leighton VanderEsch,Leighton,VanderEsch,ankle injury (out),DAL,Leighton-VanderEsch-DAL-2020,LB,Active
12/25/20,2020,December,25,Dallas Cowboys,Cowboys,Rashard Robinson,Rashard,Robinson,knee injury (out),DAL,Rashard-Robinson-DAL-2020,DB,Active
12/25/20,2020,December,25,Dallas Cowboys,Cowboys,Xavier Woods,Xavier,Woods,rib injury (out),DAL,Xavier-Woods-DAL-2020,DB,Active
12/25/20,2020,December,25,Miami Dolphins,Dolphins,Shaq Lawson,Shaq,Lawson,shoulder injury (out),MIA,Shaq-Lawson-MIA-2020,DL,Active
12/25/20,2020,December,25,Miami Dolphins,Dolphins,Solomon Kindley,Solomon,Kindley,knee injury (out),MIA,Solomon-Kindley-MIA-2020,OL,Active
12/25/20,2020,December,25,Philadelphia Eagles,Eagles,Duke Riley,Duke,Riley,biceps injury (out),PHI,Duke-Riley-PHI-2020,LB,R/Injured
12/25/20,2020,December,25,Philadelphia Eagles,Eagles,Josh Sweat,Josh,Sweat,wrist injury (out),PHI,Josh-Sweat-PHI-2020,DL,R/Injured
12/25/20,2020,December,25,Philadelphia Eagles,Eagles,Kevon Seymour,Kevon,Seymour,knee injury (out),PHI,Kevon-Seymour-PHI-2020,DB,R/Injured
12/25/20,2020,December,25,Philadelphia Eagles,Eagles,Richard Rodgers,Richard,Rodgers,ankle injury (out),PHI,Richard-Rodgers-PHI-2020,TE,Active
12/25/20,2020,December,25,Atlanta Falcons,Falcons,Alex Mack,Alex,Mack,concussion (out),ATL,Alex-Mack-ATL-2020,OL,R/COVID-19
12/25/20,2020,December,25,Atlanta Falcons,Falcons,Darqueze Dennard,Darqueze,Dennard,quadriceps injury (out),ATL,Darqueze-Dennard-ATL-2020,DB,Active
12/25/20,2020,December,25,Atlanta Falcons,Falcons,James Carpenter,James,Carpenter,groin injury (out),ATL,James-Carpenter-ATL-2020,OL,Active
12/25/20,2020,December,25,Atlanta Falcons,Falcons,Julio Jones,Julio,Jones,hamstring injury (out),ATL,Julio-Jones-ATL-2020,WR,Active
12/25/20,2020,December,25,New York Giants,Giants,Golden Tate,Golden,Tate,calf injury (out),NYG,Golden-Tate-NYG-2020,WR,Active
12/25/20,2020,December,25,Jacksonville Jaguars,Jaguars,Collin Johnson,Collin,Johnson,hamstring injury (out),JAX,Collin-Johnson-JAX-2020,WR,R/Injured
12/25/20,2020,December,25,Jacksonville Jaguars,Jaguars,Sidney Jones IV,Sidney,Jones,Achilles injury (out),JAX,Sidney-Jones-JAX-2020,DB,R/Injured
12/25/20,2020,December,25,Detroit Lions,Lions,Kenny Golladay,Kenny,Golladay,hip injury (out),DET,Kenny-Golladay-DET-2020,WR,Active
12/25/20,2020,December,25,Detroit Lions,Lions,Tyrell Crosby,Tyrell,Crosby,ankle injury (out),DET,Tyrell-Crosby-DET-2020,OL,Active
12/25/20,2020,December,25,Green Bay Packers,Packers,Jace Sternberger,Jace,Sternberger,concussion (out),GB,Jace-Sternberger-GB-2020,TE,Active
12/25/20,2020,December,25,Green Bay Packers,Packers,Will Redmond,Will,Redmond,concussion (out),GB,Will-Redmond-GB-2020,DB,Active
12/25/20,2020,December,25,Las Vegas Raiders,Raiders,Clelin Ferrell,Clelin,Ferrell,shoulder injury (out),LV,Clelin-Ferrell-LV-2020,DL,R/Injured
12/25/20,2020,December,25,Los Angeles Rams,Rams,Cam Akers,Cam,Akers,ankle injury (out),LA,Cam-Akers-LA-2020,RB,Active
12/25/20,2020,December,25,Baltimore Ravens,Ravens,Jimmy Smith,Jimmy,Smith,rib injury (out),BAL,Jimmy-Smith-BAL-2020,DB,Active
12/25/20,2020,December,25,Seattle Seahawks,Seahawks,DeeJay Dallas,DeeJay,Dallas,ankle injury (out),SEA,DeeJay-Dallas-SEA-2020,RB,Inactive
12/25/20,2020,December,25,Houston Texans,Texans,Duke Johnson,Duke,Johnson,neck injury (out),HOU,Duke-Johnson-HOU-2020,RB,Active
12/25/20,2020,December,25,Tennessee Titans,Titans,Derick Roberson,Derick,Roberson,hamstring injury (out),TEN,Derick-Roberson-TEN-2020,LB,Active
12/26/20,2020,December,26,Buffalo Bills,Bills,Reggie Gilliam,Reggie,Gilliam,knee injury (out),BUF,Reggie-Gilliam-BUF-2020,TE,Active
1/1/21,2020,January,1,San Francisco 49ers,49ers,Brandon Aiyuk,Brandon,Aiyuk,ankle injury (out),SF,Brandon-Aiyuk-SF-2020,WR,Active
1/1/21,2020,January,1,San Francisco 49ers,49ers,Deebo Samuel,Deebo,Samuel,hamstring injury (out),SF,Deebo-Samuel-SF-2020,WR,Active
1/1/21,2020,January,1,San Francisco 49ers,49ers,Javon Kinlaw,Javon,Kinlaw,knee injury (out),SF,Javon-Kinlaw-SF-2020,DL,Active
1/1/21,2020,January,1,San Francisco 49ers,49ers,K'Waun Williams,K'Waun,Williams,shin injury (out),SF,K'Waun-Williams-SF-2020,DB,Active
1/1/21,2020,January,1,San Francisco 49ers,49ers,Richard Sherman,Richard,Sherman,calf injury (out),SF,Richard-Sherman-SF-2020,DB,Active
1/1/21,2020,January,1,Chicago Bears,Bears,Buster Skrine,Buster,Skrine,concussion (out),CHI,Buster-Skrine-CHI-2020,DB,Active
1/1/21,2020,January,1,Chicago Bears,Bears,Jaylon Johnson,Jaylon,Johnson,shoulder injury (out),CHI,Jaylon-Johnson-CHI-2020,DB,Active
1/1/21,2020,January,1,Cincinnati Bengals,Bengals,Logan Wilson,Logan,Wilson,ankle injury (out),CIN,Logan-Wilson-CIN-2020,LB,Active
1/1/21,2020,January,1,Cincinnati Bengals,Bengals,William Jackson III,William,Jackson,concussion (out),CIN,William-Jackson-CIN-2020,DB,Active
1/1/21,2020,January,1,Buffalo Bills,Bills,Cole Beasley,Cole,Beasley,knee injury (out),BUF,Cole-Beasley-BUF-2020,WR,Active
1/1/21,2020,January,1,Buffalo Bills,Bills,Reggie Gilliam,Reggie,Gilliam,knee injury (out),BUF,Reggie-Gilliam-BUF-2020,TE,Active
1/1/21,2020,January,1,Denver Broncos,Broncos,K.J. Hamler,K.J.,Hamler,concussion (out),DEN,K.J.-Hamler-DEN-2020,WR,R/Injured
1/1/21,2020,January,1,Cleveland Browns,Browns,Nick Harris,Nick,Harris,knee injury (out),CLE,Nick-Harris-CLE-2020,OL,R/Injured
1/1/21,2020,January,1,Tampa Bay Buccaneers,Buccaneers,Jeremiah Ledbetter,Jeremiah,Ledbetter,calf injury (out),TB,Jeremiah-Ledbetter-TB-2020,DL,Active
1/1/21,2020,January,1,Los Angeles Chargers,Chargers,Bryan Bulaga,Bryan,Bulaga,foot injury (out),LAC,Bryan-Bulaga-LAC-2020,OL,Active
1/1/21,2020,January,1,Los Angeles Chargers,Chargers,Joey Bosa,Joey,Bosa,shin injury (out),LAC,Joey-Bosa-LAC-2020,DL,Active
1/1/21,2020,January,1,Los Angeles Chargers,Chargers,Rayshawn Jenkins,Rayshawn,Jenkins,ankle injury (out),LAC,Rayshawn-Jenkins-LAC-2020,DB,Active
1/1/21,2020,January,1,Kansas City Chiefs,Chiefs,Ben Niemann,Ben,Niemann,hamstring injury (out),KC,Ben-Niemann-KC-2020,LB,Active
1/1/21,2020,January,1,Kansas City Chiefs,Chiefs,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,ankle injury (out),KC,Clyde-Edwards-Helaire-KC-2020,RB,Active
1/1/21,2020,January,1,Kansas City Chiefs,Chiefs,Mike Remmers,Mike,Remmers,back injury (out),KC,Mike-Remmers-KC-2020,OL,Active
1/1/21,2020,January,1,Kansas City Chiefs,Chiefs,Sammy Watkins,Sammy,Watkins,calf injury (out),KC,Sammy-Watkins-KC-2020,WR,Active
1/1/21,2020,January,1,Kansas City Chiefs,Chiefs,Tyreek Hill,Tyreek,Hill,hamstring injury (out),KC,Tyreek-Hill-KC-2020,WR,Active
1/1/21,2020,January,1,Indianapolis Colts,Colts,Khari Willis,Khari,Willis,concussion (out),IND,Khari-Willis-IND-2020,DB,Active
1/1/21,2020,January,1,Indianapolis Colts,Colts,Rock Ya-Sin,Rock,Ya-Sin,concussion (out),IND,Rock-Ya-Sin-IND-2020,DB,Active
1/1/21,2020,January,1,Indianapolis Colts,Colts,Will Holden,Will,Holden,ankle injury (out),IND,Will-Holden-IND-2020,OL,Active
1/1/21,2020,January,1,Dallas Cowboys,Cowboys,Leighton VanderEsch,Leighton,VanderEsch,ankle injury (out),DAL,Leighton-VanderEsch-DAL-2020,LB,Active
1/1/21,2020,January,1,Dallas Cowboys,Cowboys,Rashard Robinson,Rashard,Robinson,knee injury (out),DAL,Rashard-Robinson-DAL-2020,DB,Active
1/1/21,2020,January,1,Philadelphia Eagles,Eagles,Dallas Goedert,Dallas,Goedert,calf injury (out),PHI,Dallas-Goedert-PHI-2020,TE,Active
1/1/21,2020,January,1,Philadelphia Eagles,Eagles,Derek Barnett,Derek,Barnett,calf injury (out),PHI,Derek-Barnett-PHI-2020,DL,Active
1/1/21,2020,January,1,Philadelphia Eagles,Eagles,DeSean Jackson,DeSean,Jackson,ankle injury (out),PHI,DeSean-Jackson-PHI-2020,WR,Active
1/1/21,2020,January,1,Philadelphia Eagles,Eagles,Fletcher Cox,Fletcher,Cox,neck injury (out),PHI,Fletcher-Cox-PHI-2020,DL,Active
1/1/21,2020,January,1,Philadelphia Eagles,Eagles,Jordan Mailata,Jordan,Mailata,concussion (out),PHI,Jordan-Mailata-PHI-2020,OL,Active
1/1/21,2020,January,1,Philadelphia Eagles,Eagles,Miles Sanders,Miles,Sanders,knee injury (out),PHI,Miles-Sanders-PHI-2020,RB,Active
1/1/21,2020,January,1,Philadelphia Eagles,Eagles,Richard Rodgers,Richard,Rodgers,ankle injury (out),PHI,Richard-Rodgers-PHI-2020,TE,Active
1/1/21,2020,January,1,Atlanta Falcons,Falcons,Brandon Powell,Brandon,Powell,foot injury (out),ATL,Brandon-Powell-ATL-2020,WR,Active
1/1/21,2020,January,1,Atlanta Falcons,Falcons,Darqueze Dennard,Darqueze,Dennard,quadriceps injury (out),ATL,Darqueze-Dennard-ATL-2020,DB,Active
1/1/21,2020,January,1,Atlanta Falcons,Falcons,Julio Jones,Julio,Jones,hamstring injury (out),ATL,Julio-Jones-ATL-2020,WR,Active
1/1/21,2020,January,1,New York Giants,Giants,Elijhaa Penny,Elijhaa,Penny,illness (out),NYG,Elijhaa-Penny-NYG-2020,RB,R/Injured
1/1/21,2020,January,1,Jacksonville Jaguars,Jaguars,Collin Johnson,Collin,Johnson,hamstring injury (out),JAX,Collin-Johnson-JAX-2020,WR,R/Injured
1/1/21,2020,January,1,Jacksonville Jaguars,Jaguars,D.J. Chark,D.J.,Chark,shin injury (out),JAX,D.J.-Chark-JAX-2020,WR,Active
1/1/21,2020,January,1,Jacksonville Jaguars,Jaguars,James Robinson,James,Robinson,ankle injury (out),JAX,James-Robinson-JAX-2020,RB,Active
1/1/21,2020,January,1,Detroit Lions,Lions,Joe Dahl,Joe,Dahl,back injury (out),DET,Joe-Dahl-DET-2020,OL,Active
1/1/21,2020,January,1,Detroit Lions,Lions,Kenny Golladay,Kenny,Golladay,hip injury (out),DET,Kenny-Golladay-DET-2020,WR,Active
1/1/21,2020,January,1,Detroit Lions,Lions,Tyrell Crosby,Tyrell,Crosby,ankle injury (out),DET,Tyrell-Crosby-DET-2020,OL,Active
1/1/21,2020,January,1,Green Bay Packers,Packers,David Bakhtiari,David,Bakhtiari,torn ACL in knee (out),GB,David-Bakhtiari-GB-2020,OL,R/Injured
1/1/21,2020,January,1,Green Bay Packers,Packers,Kingsley Keke,Kingsley,Keke,concussion (out),GB,Kingsley-Keke-GB-2020,DL,Active
1/1/21,2020,January,1,New England Patriots,Patriots,Damien Harris,Damien,Harris,ankle injury (out),NE,Damien-Harris-NE-2020,RB,R/Injured
1/1/21,2020,January,1,New England Patriots,Patriots,David Andrews,David,Andrews,calf injury (out),NE,David-Andrews-NE-2020,OL,Active
1/1/21,2020,January,1,New England Patriots,Patriots,Shaquille Mason,Shaquille,Mason,calf injury (out),NE,Shaquille-Mason-NE-2020,OL,Active
1/1/21,2020,January,1,Las Vegas Raiders,Raiders,Trent Brown,Trenton,Brown,knee injury (out),LV,Trenton-Brown-LV-2020,OL,Active
1/1/21,2020,January,1,Los Angeles Rams,Rams,Jared Goff,Jared,Goff,thumb injury (out),LA,Jared-Goff-LA-2020,QB,Active
1/1/21,2020,January,1,Los Angeles Rams,Rams,Micah Kiser,Micah,Kiser,knee injury (out),LA,Micah-Kiser-LA-2020,LB,Active
1/1/21,2020,January,1,New Orleans Saints,Saints,Josh Hill,Josh,Hill,hand injury (out),NO,Josh-Hill-NO-2020,TE,Active
1/1/21,2020,January,1,New Orleans Saints,Saints,Marcus Williams,Marcus,Williams,ankle injury (out),NO,Marcus-Williams-NO-2020,DB,Active
1/1/21,2020,January,1,Seattle Seahawks,Seahawks,DeeJay Dallas,DeeJay,Dallas,ankle injury (out),SEA,DeeJay-Dallas-SEA-2020,RB,Inactive
1/1/21,2020,January,1,Seattle Seahawks,Seahawks,Jayson Stanley,Jayson,Stanley,hamstring injury (out),SEA,Jayson-Stanley-SEA-2020,DB,R/Injured
1/1/21,2020,January,1,Pittsburgh Steelers,Steelers,Chris Boswell,Chris,Boswell,groin injury (out),PIT,Chris-Boswell-PIT-2020,SPEC,Active
1/1/21,2020,January,1,Pittsburgh Steelers,Steelers,Terrell Edmunds,Terrell,Edmunds,shoulder injury (out),PIT,Terrell-Edmunds-PIT-2020,DB,Active
1/1/21,2020,January,1,Houston Texans,Texans,Brent Qvale,Brent,Qvale,concussion (out),HOU,Brent-Qvale-HOU-2020,OL,R/Injured
1/1/21,2020,January,1,Tennessee Titans,Titans,Derick Roberson,Derick,Roberson,hamstring injury (out),TEN,Derick-Roberson-TEN-2020,LB,Active
1/1/21,2020,January,1,Minnesota Vikings,Vikings,Cameron Dantzler,Cameron,Dantzler,hamstring injury (out),MIN,Cameron-Dantzler-MIN-2020,DB,Active
1/1/21,2020,January,1,Minnesota Vikings,Vikings,Chris Jones,Chris,Jones,groin injury (out),MIN,Chris-Jones-MIN-2020,DB,Active
1/1/21,2020,January,1,Minnesota Vikings,Vikings,Eric Kendricks,Eric,Kendricks,calf injury (out),MIN,Eric-Kendricks-MIN-2020,LB,Active
1/1/21,2020,January,1,Minnesota Vikings,Vikings,Ifeadi Odenigbo,Ifeadi,Odenigbo,chest injury (out),MIN,Ifeadi-Odenigbo-MIN-2020,DL,Active
1/1/21,2020,January,1,Minnesota Vikings,Vikings,Jalyn Holmes,Jalyn,Holmes,groin injury (out),MIN,Jalyn-Holmes-MIN-2020,DL,Active
1/1/21,2020,January,1,Washington Football Team,Washington,Thomas Davis,Thomas,Davis,knee injury (out),WAS,Thomas-Davis-WAS-2020,LB,Active
1/2/21,2020,January,2,San Francisco 49ers,49ers,Dre Greenlaw,Dre,Greenlaw,calf injury (out),SF,Dre-Greenlaw-SF-2020,LB,Active
1/7/21,2020,January,7,Tampa Bay Buccaneers,Buccaneers,Jeremiah Ledbetter,Jeremiah,Ledbetter,calf injury (out),TB,Jeremiah-Ledbetter-TB-2020,DL,Active
1/7/21,2020,January,7,Indianapolis Colts,Colts,Rock Ya-Sin,Rock,Ya-Sin,concussion (out),IND,Rock-Ya-Sin-IND-2020,DB,Active
1/7/21,2020,January,7,Indianapolis Colts,Colts,Will Holden,Will,Holden,ankle injury (out),IND,Will-Holden-IND-2020,OL,Active
1/7/21,2020,January,7,Washington Football Team,Washington,Thomas Davis,Thomas,Davis,knee injury (out),WAS,Thomas-Davis-WAS-2020,LB,Active
1/8/21,2020,January,8,Chicago Bears,Bears,Buster Skrine,Buster,Skrine,concussion (out),CHI,Buster-Skrine-CHI-2020,DB,Active
1/8/21,2020,January,8,New Orleans Saints,Saints,Nick Easton,Nick,Easton,concussion (out),NO,Nick-Easton-NO-2020,OL,R/Injured
1/8/21,2020,January,8,New Orleans Saints,Saints,Trey Hendrickson,Trey,Hendrickson,neck injury (out),NO,Trey-Hendrickson-NO-2020,DL,Active
1/9/21,2020,January,9,Tampa Bay Buccaneers,Buccaneers,Jeremiah Ledbetter,Jeremiah,Ledbetter,calf injury (out),TB,Jeremiah-Ledbetter-TB-2020,DL,Active
1/14/21,2020,January,14,Los Angeles Rams,Rams,John Wolford,John,Wolford,neck injury (out),LA,John-Wolford-LA-2020,QB,Inactive
1/14/21,2020,January,14,Los Angeles Rams,Rams,Terrell Lewis,Terrell,Lewis,ankle injury (out),LA,Terrell-Lewis-LA-2020,LB,Inactive
1/15/21,2020,January,15,Tampa Bay Buccaneers,Buccaneers,Jeremiah Ledbetter,Jeremiah,Ledbetter,calf injury (out),TB,Jeremiah-Ledbetter-TB-2020,DL,Active
1/15/21,2020,January,15,Kansas City Chiefs,Chiefs,Sammy Watkins,Sammy,Watkins,calf injury (out),KC,Sammy-Watkins-KC-2020,WR,Active
1/15/21,2020,January,15,Kansas City Chiefs,Chiefs,Willie Gay Jr.,Willie,Gay,ankle injury (out),KC,Willie-Gay-KC-2020,LB,R/Injured
1/15/21,2020,January,15,New Orleans Saints,Saints,Patrick Robinson,Patrick,Robinson,hamstring injury (out),NO,Patrick-Robinson-NO-2020,DB,Active
1/22/21,2020,January,22,Tampa Bay Buccaneers,Buccaneers,Antonio Brown,Antonio,Brown,knee injury (out),TB,Antonio-Brown-TB-2020,WR,Active
1/22/21,2020,January,22,Kansas City Chiefs,Chiefs,Willie Gay Jr.,Willie,Gay,ankle injury (out),KC,Willie-Gay-KC-2020,LB,R/Injured
1/22/21,2020,January,22,Green Bay Packers,Packers,Kingsley Keke,Kingsley,Keke,concussion (out),GB,Kingsley-Keke-GB-2020,DL,Active
2/5/21,2020,February,5,Kansas City Chiefs,Chiefs,Eric Fisher,Eric,Fisher,Achilles injury (out),KC,Eric-Fisher-KC-2020,OL,R/Injured
2/5/21,2020,February,5,Kansas City Chiefs,Chiefs,Willie Gay Jr.,Willie,Gay,knee injury (out),KC,Willie-Gay-KC-2020,LB,R/Injured
5/14/21,2020,May,14,Denver Broncos,Broncos,DaeSean Hamilton,DaeSean,Hamilton,torn ACL in knee (out indefinitely),DEN,DaeSean-Hamilton-DEN-2020,WR,Active
8/30/21,2021,August,30,Detroit Lions,Lions,Tim Boyle,Tim,Boyle,surgery on thumb to repair fracture (out indefinitely),DET,Tim-Boyle-DET-2021,QB,Active
9/8/21,2021,September,8,Tampa Bay Buccaneers,Buccaneers,Jordan Whitehead,Jordan,Whitehead,hamstring injury (out),TB,Jordan-Whitehead-TB-2021,DB,Active
9/10/21,2021,September,10,Cincinnati Bengals,Bengals,Trae Waynes,Trae,Waynes,hamstring injury (out),CIN,Trae-Waynes-CIN-2021,DB,Active
9/10/21,2021,September,10,Buffalo Bills,Bills,Star Lotulelei,Star,Lotulelei,calf injury (out),BUF,Star-Lotulelei-BUF-2021,DL,Active
9/10/21,2021,September,10,Cleveland Browns,Browns,Michael Dunn,Michael,Dunn,back injury (out),CLE,Michael-Dunn-CLE-2021,OL,Active
9/10/21,2021,September,10,Cleveland Browns,Browns,Tony Fields II,Tony,Fields,illness (out),CLE,Tony-Fields-CLE-2021,LB,Active
9/10/21,2021,September,10,Arizona Cardinals,Cardinals,Dennis Gardeck,Dennis,Gardeck,"hand, knee injuries (out)",ARI,Dennis-Gardeck-ARI-2021,LB,Active
9/10/21,2021,September,10,Los Angeles Chargers,Chargers,Trey Marshall,Trey,Marshall,ankle injury (out),LAC,Trey-Marshall-LAC-2021,DB,Active
9/10/21,2021,September,10,Kansas City Chiefs,Chiefs,Austin Blythe,Austin,Blythe,abdominal injury (out),KC,Austin-Blythe-KC-2021,OL,Active
9/10/21,2021,September,10,Indianapolis Colts,Colts,Eric Fisher,Eric,Fisher,Achilles injury (out),IND,Eric-Fisher-IND-2021,OL,Active
9/10/21,2021,September,10,Indianapolis Colts,Colts,Kemoko Turay,Kemoko,Turay,groin injury (out),IND,Kemoko-Turay-IND-2021,DL,Active
